Signature,Timestamp,Swap Info
2fCR3hijE6NoPWmmNvFUbSWML9UV4mJ1rNxmWeeEZdnrUxLxdvKzcrBHtweQHva7fmT3M5gEFgEPxTtVnt1DRVFs,2025-02-25T13:14:04.000Z,"{""log_type"":3,""amount_in"":40000000,""minimum_out"":0,""direction"":1,""user_source"":40000000,""pool_coin"":4247645667674675700,""pool_pc"":359877448,""out_amount"":423938526267793800,""adjustedAmountIn"":0.04,""adjustedAmountOut"":423938526267.79376,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""8dXbWXsABjy5KLAYLmxdrjVmFrq42nDjw2k83aAqXoYR"",""timestamp"":""2025-02-25T13:14:04.000Z""}"
2T6VktKKAHDsENhb4TFqBqjp4m9bP7a1GKCVxzZwB87jX93A1Vvgi1oa6twvj7fMr8jYZ9LUeXaH6EJNTW9Dwkt5,2025-02-25T13:13:46.000Z,"{""log_type"":3,""amount_in"":29862000,""minimum_out"":0,""direction"":1,""user_source"":29862000,""pool_coin"":4044411356533975600,""pool_pc"":377780867,""out_amount"":295588009201746900,""adjustedAmountIn"":0.029862,""adjustedAmountOut"":295588009201.7469,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CBLcWG3BpUT9TEB12GGThFykaXPnHbxwEgTJTi663bJL"",""timestamp"":""2025-02-25T13:13:46.000Z""}"
PmdwcE75PiEfrCveqdyXHxhpyQJ3HM8CG8ZChtXCw3k6e3gL2wHsrLYeU4ncf1mvbm6UgtMouCMJuoFhR88vJCB,2025-02-25T13:13:22.000Z,"{""log_type"":3,""amount_in"":50000000,""minimum_out"":0,""direction"":1,""user_source"":50000000,""pool_coin"":4188459709971118600,""pool_pc"":364596744,""out_amount"":504013677793219000,""adjustedAmountIn"":0.05,""adjustedAmountOut"":504013677793.219,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""FzVfQittPZdV9Qqdj6G9rmVFKvCjFyPEowR2ZagrBUM1"",""timestamp"":""2025-02-25T13:13:22.000Z""}"
56X5gpa5Rfrci2ss3SfhBWjiTgMCF1MnpKKAf5aM8Z1gHRUDvw8uDbM81ZhcXcVekFUhJxnH4yKyYwwZE8oZ9hhQ,2025-02-25T13:12:35.000Z,"{""log_type"":3,""amount_in"":14278438501,""minimum_out"":1,""direction"":2,""user_source"":14278438501,""pool_coin"":4188459695692680000,""pool_pc"":364596745,""out_amount"":1,""adjustedAmountIn"":14278.438501,""adjustedAmountOut"":1e-9,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""EAtC8Mx8rrR1vsUwSHbajR1xMND8MSodchxHa11kPYED"",""timestamp"":""2025-02-25T13:12:35.000Z""}"
5Df4eosBhaau2NAWWwmhoro7deD2ahiaa96joXYQET49U8xogAuQedHYWxtmtshBWDLNCosea6c5QMhqhmgGC3HV,2025-02-25T13:12:33.000Z,"{""log_type"":3,""amount_in"":29000000,""minimum_out"":0,""direction"":1,""user_source"":29000000,""pool_coin"":4549493196917938000,""pool_pc"":335596745,""out_amount"":361033501225257700,""adjustedAmountIn"":0.029,""adjustedAmountOut"":361033501225.25775,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""23NEdvutJardA8VQahVNENtxzV63wMVekvaSexSX2xSE"",""timestamp"":""2025-02-25T13:12:33.000Z""}"
32bXnmfSXoWYFYRWLo7AEM6dCbv88Fyk729XWQ8Z6uK4p47BCTr2rz6xQCZDmAhu5FSjw4JtyaAFqsZFfs4Yhnvg,2025-02-25T13:12:27.000Z,"{""log_type"":3,""amount_in"":3000000,""minimum_out"":0,""direction"":1,""user_source"":3000000,""pool_coin"":4590426725572215300,""pool_pc"":332596745,""out_amount"":40933528654277500,""adjustedAmountIn"":0.003,""adjustedAmountOut"":40933528654.277504,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""FXagcdRSqrMu3C6mbp1ZoX7AjKhgvktTKhAm3SsUPjBp"",""timestamp"":""2025-02-25T13:12:27.000Z""}"
4fUpATZRhAUfEmMtL4ZmFzKNjMFDA1KbKKdT8me9fTpK8JwyUTg4JR35FaJ2NYNRnV6y7gQ76LXBJaJZq3jJ9hnh,2025-02-25T13:11:55.000Z,"{""log_type"":3,""amount_in"":30000000,""minimum_out"":0,""direction"":1,""user_source"":30000000,""pool_coin"":4448767094073224000,""pool_pc"":343024775,""out_amount"":356963227260671300,""adjustedAmountIn"":0.03,""adjustedAmountOut"":356963227260.6713,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CBLcWG3BpUT9TEB12GGThFykaXPnHbxwEgTJTi663bJL"",""timestamp"":""2025-02-25T13:11:55.000Z""}"
2VMRoKvk8mvYmrzTaDcyREhaTLJq5diXQBGMz1t8eEFcy7gVj2E7yU5XSauf8CyiqH3RiCnoVgx6CUab3rtjpuCX,2025-02-25T13:11:52.000Z,"{""log_type"":3,""amount_in"":30000000,""minimum_out"":0,""direction"":1,""user_source"":30000000,""pool_coin"":4874066833654991000,""pool_pc"":313024775,""out_amount"":425299739581767100,""adjustedAmountIn"":0.03,""adjustedAmountOut"":425299739581.7671,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7zkjZJ7B97BJiyrJf8B37WBBgtqtJuYirXt2x26Pv6Hv"",""timestamp"":""2025-02-25T13:11:52.000Z""}"
kKRQi1mPnr6zh7LbQWRZZM5rq6X6aTq4ihnzazqEypvDuyrJiVKL7B5NeXGpQ3isKwpQm6i8a8C4DPyD3jiv3vn,2025-02-25T13:11:27.000Z,"{""log_type"":3,""amount_in"":991500,""minimum_out"":1,""direction"":1,""user_source"":991500,""pool_coin"":4388070351449463000,""pool_pc"":347601640,""out_amount"":12449827871495672,""adjustedAmountIn"":0.0009915,""adjustedAmountOut"":12449827871.495672,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""9hLsJ6eoF5ZCpVBVyvUMWLSDwTgJVFuhCUr1DjnT5hWG"",""timestamp"":""2025-02-25T13:11:27.000Z""}"
3PwprLRCRkmoY582dF2YyqBZskyV4M8NKYi2KRzs7aSyJkbR18uaV44FDFMxFmhKCzM9zkkr9eMFRf8Y2UXN2YFA,2025-02-25T13:09:50.000Z,"{""log_type"":3,""amount_in"":9000000,""minimum_out"":0,""direction"":1,""user_source"":9000000,""pool_coin"":3980480480081713000,""pool_pc"":383063671,""out_amount"":91150537630481620,""adjustedAmountIn"":0.009,""adjustedAmountOut"":91150537630.48161,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""2aWLFvCifjV3aouyHuFTM1sQrQaJocrrvkSPpjeoC74u"",""timestamp"":""2025-02-25T13:09:50.000Z""}"
34PdJWcNayKiWBDSWUXKitFaLuwaxdg3YbHRMQonhYmT6TyCG2FahedbAqi54CzJ9xbHJ1QdN5Zun766XzkutB6b,2025-02-25T13:09:30.000Z,"{""log_type"":3,""amount_in"":1737712741070834,""minimum_out"":0,""direction"":2,""user_source"":1737712741070834,""pool_coin"":3978742767340642300,""pool_pc"":383230555,""out_amount"":166884,""adjustedAmountIn"":1737712741.070834,""adjustedAmountOut"":0.000166884,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""PNLCQcVCD26aC7ZWgRyr5ptfaR7bBrWdTFgRWwu2tvF"",""timestamp"":""2025-02-25T13:09:30.000Z""}"
4Pc8iXCjNwrCB2MWM9Ldtp2P6SsS2PD3g2vfJccQiLLRHewhQGtPrYYdFybJtfaC1Ar1fF9R5e9deVXFArT88tFi,2025-02-25T13:08:19.000Z,"{""log_type"":3,""amount_in"":4957500,""minimum_out"":1,""direction"":1,""user_source"":4957500,""pool_coin"":4032493680428555300,""pool_pc"":378440430,""out_amount"":52013200346841800,""adjustedAmountIn"":0.0049575,""adjustedAmountOut"":52013200346.8418,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""8NLTcUqqyY3kzjYisYjUf4v9SPa3KjN3u9ysY8AsNmUG"",""timestamp"":""2025-02-25T13:08:19.000Z""}"
4AGeQeG3ieX1GHs9QBd5jQJQqnNFxoz3qQW2XydAJqe5k2WEurNYxYyxmBwHydQubKP9AAWfmSbL3Gg47e6ZhSka,2025-02-25T13:06:52.000Z,"{""log_type"":3,""amount_in"":73015992,""minimum_out"":0,""direction"":1,""user_source"":73015992,""pool_coin"":4761537753963946000,""pool_pc"":320317880,""out_amount"":882101122957713500,""adjustedAmountIn"":0.073015992,""adjustedAmountOut"":882101122957.7135,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""B91C8HCfwygSzD4NyAPPCcppvj9ko7PRYBMeGNrmbdAC"",""timestamp"":""2025-02-25T13:06:52.000Z""}"
41SMQfMGD4QtrVMmnY9ZqTiNZnZtSzzzsyDeV7Hv1pUgBpPGdcg2Cf58qdqnTFcNFsVeGsqGEMenB2TTYKzHJaAP,2025-02-25T13:06:36.000Z,"{""log_type"":3,""amount_in"":10000000,""minimum_out"":0,""direction"":1,""user_source"":10000000,""pool_coin"":4914594803386269000,""pool_pc"":310317880,""out_amount"":153057049422322560,""adjustedAmountIn"":0.01,""adjustedAmountOut"":153057049422.32257,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""BTuqLADLkgKbhidGQnYi8pYbGfqS8QyJdT43xm8Em6RR"",""timestamp"":""2025-02-25T13:06:36.000Z""}"
Vg1hsYSWQYMtHVEZ7W84ZKzTKcpu8TudYwrMb4h8nJmoUdREKfSyHdbu3X1Bk8bCbYZZJCqhRCKd9cRjRvz2VAy,2025-02-25T13:06:19.000Z,"{""log_type"":3,""amount_in"":48778720,""minimum_out"":0,""direction"":1,""user_source"":48778720,""pool_coin"":5140949042063301000,""pool_pc"":296474267,""out_amount"":724773959897207400,""adjustedAmountIn"":0.04877872,""adjustedAmountOut"":724773959897.2074,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""B91C8HCfwygSzD4NyAPPCcppvj9ko7PRYBMeGNrmbdAC"",""timestamp"":""2025-02-25T13:06:19.000Z""}"
5aXAkbDNShMbUP9PVy3HSWvoEtp8U4a2tPgvhu1QLarxt7oKZ76yCmKvggfSyF1UqDxyFL3Y8qota838CuNz5Rpm,2025-02-25T13:06:00.000Z,"{""log_type"":3,""amount_in"":6000000,""minimum_out"":3241514092681043,""direction"":1,""user_source"":6000000,""pool_coin"":4016205035108385300,""pool_pc"":379267895,""out_amount"":62392748885439740,""adjustedAmountIn"":0.006,""adjustedAmountOut"":62392748885.43974,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CLssHMJapZwdpVUasuCH6gXmsZCvF2JnnQyWsgBoiVUH"",""timestamp"":""2025-02-25T13:06:00.000Z""}"
5iU2nHMczav2JfPesDN3S1qCNz7DDVCJdggxWdiEoAMY1vCRaU4WsqLMmbfM8XTfWLTDS4Q98Bv1TAKsqVMfR3AT,2025-02-25T13:05:59.000Z,"{""log_type"":3,""amount_in"":8500000,""minimum_out"":1,""direction"":1,""user_source"":8500000,""pool_coin"":4108047934401015000,""pool_pc"":370767895,""out_amount"":91842899292629470,""adjustedAmountIn"":0.0085,""adjustedAmountOut"":91842899292.62947,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""82kNAKawZ9wwXWwUSifB7bQh1sxxYFeRvpUTevncUyHT"",""timestamp"":""2025-02-25T13:05:59.000Z""}"
2MxEWacN3vMXUjp2fjaAthw4Y2JWQ8eyWwvUW6QjGqfnkAwNfzSyL9qtSgTu2qFBNBUEYfpv7w3nYpu4TZgpkJxe,2025-02-25T13:05:58.000Z,"{""log_type"":3,""amount_in"":2000000,""minimum_out"":0,""direction"":1,""user_source"":2000000,""pool_coin"":4130272091493459000,""pool_pc"":368767895,""out_amount"":22224157092444350,""adjustedAmountIn"":0.002,""adjustedAmountOut"":22224157092.44435,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""8fN1M5TbNwQ1R9t41MNsSVtEM4sig3p86bm4jZfwPPt1"",""timestamp"":""2025-02-25T13:05:58.000Z""}"
2KoqFPUinUiWxP9qUyXWor55cAofC5HqxtX2ow6fsS2LG5qnHU6gNWiX9QL3V2DZzktWuzrH4EDYnn66dAawWiR5,2025-02-25T13:05:22.000Z,"{""log_type"":3,""amount_in"":65172367,""minimum_out"":0,""direction"":1,""user_source"":65172367,""pool_coin"":5014694238136349000,""pool_pc"":303595538,""out_amount"":884422259949464800,""adjustedAmountIn"":0.065172367,""adjustedAmountOut"":884422259949.4648,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""B91C8HCfwygSzD4NyAPPCcppvj9ko7PRYBMeGNrmbdAC"",""timestamp"":""2025-02-25T13:05:22.000Z""}"
5AigCoMNJFWYLmavCJpEqNAQGv34kuri9bbL2QPZmv6Z8JtuguTXQbjg4SZjkbYnSCjWj8EdU1Dw4xCR6RXjDb3C,2025-02-25T13:05:11.000Z,"{""log_type"":3,""amount_in"":1025921630118,""minimum_out"":1,""direction"":2,""user_source"":1025921630118,""pool_coin"":5017825684174927000,""pool_pc"":303405599,""out_amount"":61,""adjustedAmountIn"":1025921.630118,""adjustedAmountOut"":6.1e-8,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""E7RyhnrqLLoC5FpvKB2ZoE7Wv3RaYsvcMVo9rTiqoKLC"",""timestamp"":""2025-02-25T13:05:11.000Z""}"
5khbN7quNWEvHpBKtUbcf3vVf7poxgMHQ6ELPqWifBVzhHuj9REfN67oEWK32qw4rkSbdZ5QVq4yC64fvbn7Ce8B,2025-02-25T13:04:40.000Z,"{""log_type"":3,""amount_in"":999000,""minimum_out"":0,""direction"":1,""user_source"":999000,""pool_coin"":5034360618751310000,""pool_pc"":302406599,""out_amount"":16534934576383640,""adjustedAmountIn"":0.000999,""adjustedAmountOut"":16534934576.38364,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6QqGpYfnMnvhVJdmNY3zKB77MaL3fNoudKkd26ZmRcyS"",""timestamp"":""2025-02-25T13:04:40.000Z""}"
2v3L3D9mX2hVNGq5BNu7T7BrmenUvRB2oaBtuoJLiZ6GJJxEFdPsDppNjvWt36Gjb81omvAmw86ua59aWbeGpnKs,2025-02-25T13:04:17.000Z,"{""log_type"":3,""amount_in"":30000,""minimum_out"":304833830222276,""direction"":1,""user_source"":30000,""pool_coin"":5034858849242739000,""pool_pc"":302376599,""out_amount"":498230491428117,""adjustedAmountIn"":0.00003,""adjustedAmountOut"":498230491.428117,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3BS2tQzFTviM2qCfTRtSANcFN3L9N3cqoiyQpkii1AZs"",""timestamp"":""2025-02-25T13:04:17.000Z""}"
CFqyrjvS3TNcBy91an9ZJRBFCgLpM5kWLYGkMhbukJpRpoeBksyV3Bnsi8fF7ELzja1NXJtBRmoD2pMSyjmi5aG,2025-02-25T13:04:13.000Z,"{""log_type"":3,""amount_in"":1000000,""minimum_out"":1,""direction"":1,""user_source"":1000000,""pool_coin"":4045158137670738000,""pool_pc"":376166079,""out_amount"":10698395781016176,""adjustedAmountIn"":0.001,""adjustedAmountOut"":10698395781.016176,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6FCMnPc54WFWTsvqFo5KkNvRbVq9hqt7g2ysJ53X8xV5"",""timestamp"":""2025-02-25T13:04:13.000Z""}"
VvyqHia7aJZ2iFoNj3qHNazqANSM5taYPx61hKfdBXHoj7kC4FCPWgceV2PcwuyfZ5rBkfhRz5AwV4woqTNdgBH,2025-02-25T13:04:13.000Z,"{""log_type"":3,""amount_in"":1000000,""minimum_out"":1,""direction"":1,""user_source"":1000000,""pool_coin"":4055913495012963300,""pool_pc"":375166079,""out_amount"":10755357342225392,""adjustedAmountIn"":0.001,""adjustedAmountOut"":10755357342.225391,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CAhZZBv6vTEht1CnpiDGnnULw9Nh9oQAxUorgGBmqhZi"",""timestamp"":""2025-02-25T13:04:13.000Z""}"
2ZYDFPH1TktEpcmJwN36Hsm6qQrpM9qhF8KjQokJWZ3D3h9VPmQiTBH1Fh1rfi4ZMTEF54NyG2kgGb8zwQDEbAwm,2025-02-25T13:04:10.000Z,"{""log_type"":3,""amount_in"":1000000,""minimum_out"":1,""direction"":1,""user_source"":1000000,""pool_coin"":4066726270243920400,""pool_pc"":374166079,""out_amount"":10812775230956816,""adjustedAmountIn"":0.001,""adjustedAmountOut"":10812775230.956816,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""4ybsM95QeHJHvrSdEkWP8KxDQdnVL4tLputQUkrhdsHY"",""timestamp"":""2025-02-25T13:04:10.000Z""}"
3fWwu5WwyCYEaVpzyt91UYPmRNsPZ5wrUhTCZDSmmMbSgDpQqiRKtWN8rvfAzSMnLYu5UZMtMEQbeai1rJkEo5pz,2025-02-25T13:04:10.000Z,"{""log_type"":3,""amount_in"":56861866,""minimum_out"":0,""direction"":1,""user_source"":56861866,""pool_coin"":4794427527440853000,""pool_pc"":317254213,""out_amount"":727159104726482800,""adjustedAmountIn"":0.056861866,""adjustedAmountOut"":727159104726.4828,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7xcfHX2zCd8aoW5oskWKjamoqknR4nzsbzbW2XZUvZuF"",""timestamp"":""2025-02-25T13:04:10.000Z""}"
Y1CHo4DNV27aPs5zr9W1n5JKQaRmBLwR1qdm7bctbD4zEnHcXhTCMLJfvXKWUToPRfRgkeuUbJwTTy2Uh7d8nPb,2025-02-25T13:04:10.000Z,"{""log_type"":3,""amount_in"":55000000,""minimum_out"":414697809704267100,""direction"":1,""user_source"":55000000,""pool_coin"":5802920361621523000,""pool_pc"":262004213,""out_amount"":1004721244858120600,""adjustedAmountIn"":0.055,""adjustedAmountOut"":1004721244858.1206,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6qEsnQvpAzpVeqxu2P3fyTYZUq34Bjpxq1ZCM3voXNLu"",""timestamp"":""2025-02-25T13:04:10.000Z""}"
5r3MdxhtjduotNxzsoXyCojsa6SffaX4Br6JrsLCfq1dEZjUv84HXe5XWKwM4YvwnAc5FQarFHwqc5Hm2jhcLwL1,2025-02-25T13:04:10.000Z,"{""log_type"":3,""amount_in"":110000000,""minimum_out"":2000000000000000000,""direction"":1,""user_source"":110000000,""pool_coin"":9991787394398579000,""pool_pc"":152004213,""out_amount"":4188867032777056000,""adjustedAmountIn"":0.11,""adjustedAmountOut"":4188867032777.056,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3zSnhbaQyUjBrQPN4zWjR3wMiR17S3wpGeZ6gisApanH"",""timestamp"":""2025-02-25T13:04:10.000Z""}"
gxWwvy82bYZhNPSUEAjCrsAhfZ1XNjAPa6yaX5DNMQJAWnMNntsg7svwdq9RyVHxntzwGFZa1TpwXAUdXWJXBrk,2025-02-25T13:03:59.000Z,"{""log_type"":3,""amount_in"":999000,""minimum_out"":0,""direction"":1,""user_source"":999000,""pool_coin"":82311148192935710,""pool_pc"":18406077218,""out_amount"":4456070804314,""adjustedAmountIn"":0.000999,""adjustedAmountOut"":4456070.804314,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6QqGpYfnMnvhVJdmNY3zKB77MaL3fNoudKkd26ZmRcyS"",""timestamp"":""2025-02-25T13:03:59.000Z""}"
5dCz56qEB95e4MxbhRfiutHsvit5wJC17i2eiqt3pK7PJsgMhcksXAjq3KWEeXxGj8WJfSqNR87LQtonbffwbiQe,2025-02-25T13:03:24.000Z,"{""log_type"":3,""amount_in"":82703195585,""minimum_out"":1,""direction"":2,""user_source"":82703195585,""pool_coin"":82310991166292370,""pool_pc"":18406112243,""out_amount"":18447,""adjustedAmountIn"":82703.195585,""adjustedAmountOut"":0.000018447,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""43UGTnDC9q3DyVGNqfn5T7wBZPX9LmNSuz2xkR9tAXq6"",""timestamp"":""2025-02-25T13:03:24.000Z""}"
HfgwPbET6n3gabJjAFs8Pax84X5KMzAm55Emv7ia8DGbcmRzGibvkQ5ongZGYfEgNrkWw3dXtJaDDMDJevAqwiu,2025-02-25T13:03:22.000Z,"{""log_type"":3,""amount_in"":2059191182,""minimum_out"":1,""direction"":2,""user_source"":2059191182,""pool_coin"":82310989107101180,""pool_pc"":18406112702,""out_amount"":459,""adjustedAmountIn"":2059.191182,""adjustedAmountOut"":4.59e-7,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""45RN9BykWoh86awLebosCKAFJV6ucEai6kdirfUKysoH"",""timestamp"":""2025-02-25T13:03:22.000Z""}"
5ZoPTxwQXbN5RwoUAoxG7nCPrX76ghpeuTVNPh4Z3YUxnwLGk6qgy2KggD96BZXL82Wezf6VNbzLrNAfRBTXSuhf,2025-02-25T13:02:07.000Z,"{""log_type"":3,""amount_in"":116398721203,""minimum_out"":1,""direction"":2,""user_source"":116512782483,""pool_coin"":82310872708379980,""pool_pc"":18406138665,""out_amount"":25963,""adjustedAmountIn"":116398.721203,""adjustedAmountOut"":0.000025963,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""3p1PDzTi89sCU4jmjRx4fmBoJWLd8CWHBjBCexbZMfgz"",""timestamp"":""2025-02-25T13:02:07.000Z""}"
5Jx8AV8ThtuBt7xyfB2VcjmfB8c99st9MMhT4XbJG8t2dWRUGSCvoCQRdfgM5444xr1F84HPKGqxU2WgEeVEhEbi,2025-02-25T13:01:49.000Z,"{""log_type"":3,""amount_in"":23502841722369,""minimum_out"":0,""direction"":2,""user_source"":23502841722369,""pool_coin"":82287369866657620,""pool_pc"":18411382666,""out_amount"":5244001,""adjustedAmountIn"":23502841.722369,""adjustedAmountOut"":0.005244001,""inToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""outToken"":""So11111111111111111111111111111111111111112"",""inTokenDecimals"":6,""outTokenDecimals"":9,""signerAccount"":""PNLCQcVCD26aC7ZWgRyr5ptfaR7bBrWdTFgRWwu2tvF"",""timestamp"":""2025-02-25T13:01:49.000Z""}"
